lon,lat,dist,ir,opt
235.87,6.9831,17.887,0.3138,0.1774
198.4071,6.554,18.881,0.427,0.2742
204.2405,2.1668,19.316,0.6711,0.1443
156.3508,4.865,19.266,0.5286,0.2803
140.7654,-8.3344,17.54,0.3404,0.2861
173.8612,-3.3926,18.368,0.8664,0.4539
144.1568,-1.4938,20.587,0.6927,0.0625
80.7988,-7.8752,14.495,0.3242,0.2206
155.0906,-4.3934,19.374,0.5554,0.1851
95.085,1.5537,15.75,0.4005,0.2033
90.3907,-3.3628,14.913,0.3933,0.2053
197.3207,1.7361,18.814,0.7269,0.1547
160.691,-4.294,18.94,0.5976,0.1172
168.1698,1.9518,18.541,0.7988,0.2568
275.0306,3.6114,15.497,0.3481,0.3086
165.3638,8.9386,16.363,0.3927,0.278
246.4317,-0.8796,16.185,0.6333,0.5069
201.4523,-1.0309,19.092,0.8751,0.3311
221.7287,-3.3375,18.312,0.583,0.2144
223.6325,-8.6094,16.983,0.2882,0.1632
153.1582,-5.8098,19.552,0.4513,0.1643
173.1514,-4.384,18.384,0.813,0.4033
185.1892,-4.1823,18.35,0.8135,0.3482
245.7861,1.7122,16.678,0.5263,0.2108
191.4993,-8.0394,18.179,0.4332,0.1704
198.1755,-6.8393,18.866,0.4255,0.0818
90.5068,0.4825,14.836,0.4403,0.4192
173.1476,-6.7738,18.384,0.6554,0.3696
215.9035,-6.3567,20.596,0.3897,0.21
239.2904,-2.5155,16.592,0.5717,0.335
88.8136,-0.7626,14.878,0.4201,0.2606
223.0653,1.2597,18.727,0.7362,0.3233
146.9492,-2.5639,20.229,0.6424,0.0933
228.9928,0.7162,18.401,0.7316,0.2587
118.0836,1.0138,17.45,0.5318,0.1621
191.8988,-5.323,18.544,0.5437,0.1639
189.8112,1.2795,18.467,0.8202,0.2668
190.3923,-2.0573,18.487,0.7887,0.1619
247.8556,2.2031,15.627,0.5058,0.1956
283.014,-1.9649,14.032,0.3142,0.2308
151.7197,1.3729,19.694,0.7904,0.4536
152.1389,8.6367,16.93,0.3159,0.2107
106.5165,-5.5908,16.225,0.3964,0.4058
175.1415,9.5746,15.285,0.4572,0.3406
145.0703,0.9089,20.466,0.6895,0.148
140.3973,1.5633,21.128,0.648,0.2452
291.2581,2.7967,13.732,0.2985,0.1838
150.3148,9.0349,16.19,0.3398,0.2078
89.2207,3.8685,15.052,0.4727,0.355
104.6862,-4.2841,17.032,0.4034,0.4034
193.037,-0.9972,18.592,0.8297,0.0595
188.9823,0.4341,18.441,0.8404,0.1782
71.9661,1.0083,14.492,0.2914,0.3173
231.7526,-8.8674,16.493,0.289,0.15
184.3708,-9.0863,16.099,0.4379,0.4219
309.2169,-2.8355,13.062,0.3262,0.2714
189.9995,0.6541,18.473,0.8543,0.2611
282.8523,5.1736,14.123,0.3126,0.2419
212.904,5.9694,20.211,0.4375,0.253
205.7469,-1.5024,19.449,0.7941,0.2437
152.7198,-4.9818,19.595,0.4521,0.1145
26.6957,-9.7102,13.3,0.2829,0.1418
194.9316,4.3737,18.682,0.5555,0.3098
200.4143,-1.1887,19.016,0.8591,0.2845
188.7172,-0.9595,18.433,0.8033,0.0881
172.8723,6.3446,18.39,0.6603,0.5525
130.5248,0.6965,20.323,0.6275,0.1081
257.6875,3.3214,14.751,0.4568,0.2936
128.6136,4.8278,20.728,0.3745,0.4065
105.7021,2.1839,16.44,0.4175,0.1746
213.7338,-2.0969,20.313,0.7243,0.1663
40.323,2.8073,13.553,0.3161,0.1642
145.792,3.0967,20.373,0.5731,0.3787
101.684,-5.0527,16.647,0.4043,0.3515
72.7592,-4.7517,13.8,0.314,0.1827
68.0333,8.7145,13.85,0.3005,0.2086
144.7331,6.4024,20.511,0.3405,0.256
180.0136,-1.0929,18.305,0.9227,0.1426
144.5944,-0.064,20.529,0.7426,0.1195
269.6136,-0.5813,14.959,0.3233,0.084
234.9424,0.4909,18.016,0.7439,0.1963
232.9899,-0.5622,17.885,0.7781,0.3224
143.1341,3.31,20.728,0.5302,0.3459
118.5224,0.6165,17.618,0.5739,0.1735
277.8827,-0.6517,15.025,0.2925,0.1675
114.3511,-5.0753,16.727,0.4141,0.4572
132.9205,-5.965,20.142,0.4134,0.2309
153.5774,-6.6206,19.512,0.3987,0.1391
174.1402,7.67,18.363,0.5576,0.415
197.6995,-6.7311,18.837,0.4312,0.0782
255.5744,-4.5851,15.325,0.341,0.249
283.6118,0.3253,14.154,0.303,0.2552
212.8521,5.4421,20.204,0.4465,0.2903
157.3906,9.6457,15.173,0.3302,0.1898
220.4739,1.2323,19.486,0.7346,0.213
122.0233,4.0471,18.448,0.4118,0.3588
134.0759,-6.5385,19.48,0.3605,0.2502
160.0154,4.8508,18.986,0.5171,0.2036
200.6302,-1.3536,19.032,0.851,0.3019
175.0664,-6.7049,18.346,0.6763,0.3244
139.8894,-2.1976,21.206,0.6055,0.088
204.8305,-4.1913,19.367,0.5544,0.1009
119.7047,4.7556,18.164,0.3774,0.2729
212.3359,5.5511,20.142,0.4441,0.3008
153.5614,2.5492,19.514,0.6975,0.5942
213.757,1.5578,20.316,0.7176,0.2976
147.1594,-2.9849,20.203,0.5887,0.0841
173.0092,-4.9312,18.387,0.7839,0.4
273.7663,-3.6046,15.35,0.4757,0.2392
222.0353,0.136,18.204,0.763,0.1749
213.307,-2.5513,20.26,0.6853,0.2205
208.7329,-0.2705,19.741,0.8323,0.2304
100.1752,-4.0941,16.591,0.4724,0.2651
176.6561,2.0989,18.324,0.9505,0.7729
246.9688,-0.5123,16.004,0.6271,0.4451
174.9935,7.2342,18.347,0.5895,0.4839
225.6013,1.5187,18.543,0.694,0.2785
102.4538,0.6014,16.834,0.5003,0.1594
190.8329,6.7313,18.502,0.4595,0.2717
157.3028,-8.4518,17.298,0.3519,0.1252
96.0397,-0.5799,15.839,0.4672,0.194
186.0734,-7.3986,18.367,0.5673,0.414
256.565,7.7628,15.177,0.4305,0.1767
209.4241,-0.3811,19.814,0.8233,0.1819
81.9145,-0.1775,14.738,0.4056,0.3276
174.4804,5.892,18.356,0.7122,0.6071
73.9882,-3.3426,13.884,0.3362,0.1736
247.2699,5.3968,15.707,0.3472,0.1514
130.9235,-1.8952,20.36,0.6893,0.2817
145.4371,9.8157,14.913,0.2902,0.1593
179.0023,-7.1765,18.307,0.6247,0.3379
109.4049,-5.562,15.871,0.3895,0.3789
254.7195,0.5043,15.284,0.5886,0.4128
96.3113,-0.0917,15.902,0.4585,0.1913
141.9017,-2.9977,20.903,0.5648,0.0709
185.0153,-1.853,18.347,0.8853,0.1198
62.5473,-0.4047,12.829,0.3285,0.2889
244.1134,1.8895,15.631,0.5446,0.2225
246.1955,-1.2262,16.018,0.626,0.5134
85.3247,-3.8517,15.002,0.3873,0.18
221.1203,5.3782,19.5,0.4329,0.2142
124.4676,-0.2826,18.719,0.6725,0.2105
148.7525,-2.5245,20.015,0.6783,0.1426
155.5505,4.197,19.334,0.5638,0.3849
150.7948,-5.6737,19.79,0.4069,0.1334
82.1763,-1.6921,14.499,0.5205,0.313
227.1477,1.931,17.095,0.6452,0.2926
165.905,-9.3474,15.653,0.3821,0.2993
282.6668,4.666,14.18,0.2989,0.2471
185.8161,-3.5753,18.362,0.8134,0.3218
194.6366,-0.8809,18.667,0.7964,0.1296
200.214,-0.8937,19.002,0.8672,0.2705
111.9473,-5.0221,16.612,0.4045,0.3941
48.2956,1.8541,12.648,0.293,0.2415
170.117,1.3409,18.469,0.8704,0.4207
203.9613,-3.205,19.292,0.671,0.1447
159.1491,-6.8735,19.048,0.4478,0.1716
123.3826,2.5953,18.46,0.5469,0.4028
177.9857,-2.6734,18.312,0.9501,0.1809
160.4569,-4.1937,18.956,0.6046,0.1138
91.336,-0.5423,15.246,0.483,0.4526
90.9776,0.9508,15.035,0.4145,0.4413
129.0306,-0.149,20.474,0.6601,0.1408
158.676,-2.7716,19.082,0.7284,0.1897
228.9238,-6.1479,18.3,0.3334,0.1551
65.575,3.7696,13.948,0.2793,0.2301
141.3845,1.8657,20.979,0.6368,0.3318
180.0086,2.2492,18.305,0.9528,0.617
127.319,-5.1562,19.959,0.385,0.1798
247.4394,1.2379,15.871,0.562,0.2403
189.1539,1.3196,18.446,0.8155,0.2407
180.9841,4.2071,18.307,0.8089,0.5387
189.686,4.8178,18.463,0.5863,0.3615
218.2769,-4.2712,20.101,0.523,0.2275
86.5282,-2.0254,14.97,0.4043,0.2152
67.8816,-3.3369,13.762,0.3186,0.2056
229.8637,-8.6903,16.826,0.2753,0.1689
248.9952,-5.2813,15.994,0.3296,0.1909
219.1383,3.0614,20.001,0.5491,0.2877
92.578,-2.1957,15.77,0.4886,0.4158
44.0911,-2.9295,14.176,0.2849,0.2612
235.1798,4.3343,17.638,0.4336,0.2109
207.5933,0.6753,19.625,0.8246,0.5018
150.3457,0.8901,19.838,0.7979,0.218
212.5118,-2.5335,20.163,0.6874,0.2254
117.3342,4.2427,17.436,0.3235,0.1781
231.0496,-8.0616,17.325,0.2932,0.1424
151.0972,4.8035,19.759,0.5198,0.3818
237.2775,6.7899,17.124,0.3358,0.1729
111.4553,-1.4196,16.208,0.5867,0.3411
240.3807,6.2613,16.458,0.3293,0.2164
74.5839,-4.9343,13.866,0.2769,0.282
127.8222,-0.8536,19.749,0.6789,0.1415
181.7318,0.4805,18.31,0.9185,0.111
200.2935,-0.6569,19.008,0.8673,0.29
208.4094,0.1146,19.708,0.8391,0.3436
256.3095,-2.0921,15.345,0.463,0.2173
272.9286,-0.0117,14.926,0.3237,0.1101
183.3616,-5.0643,18.324,0.8037,0.4419
204.7608,-3.3599,19.361,0.6263,0.0997
147.3876,7.3371,19.908,0.3439,0.2028
150.7554,3.1765,19.795,0.5946,0.4263
152.2212,0.5437,19.644,0.8818,0.4886
180.1646,4.3671,18.305,0.7964,0.5661
144.1853,-5.198,20.584,0.4534,0.2011
198.8231,-8.6196,16.963,0.322,0.1096
188.2311,5.6832,18.419,0.5708,0.4139
243.8879,4.4906,15.489,0.3894,0.2255
276.9232,1.8582,15.638,0.3185,0.2497
88.2507,5.1719,15.137,0.4957,0.3014
218.6559,3.5805,20.046,0.5218,0.2464
55.6473,0.896,12.473,0.2957,0.2334
165.4859,-4.1015,18.661,0.6855,0.2748
129.6628,-9.8708,14.831,0.2811,0.1884
122.3995,2.4836,18.38,0.4944,0.3589
252.5773,0.9736,15.939,0.6335,0.637
130.8031,-1.1674,20.247,0.7372,0.2431
196.655,0.2631,18.775,0.8073,0.1287
165.2275,5.126,18.674,0.6282,0.3575
138.4329,7.9103,18.474,0.2809,0.2284
116.1287,1.2248,17.474,0.5106,0.1499
26.6316,-8.7577,13.283,0.386,0.1472
146.66,-6.7688,20.264,0.3755,0.1497
173.8784,-1.9122,18.368,0.9214,0.3174
199.0631,-5.9817,18.924,0.4653,0.1381
178.799,3.3263,18.307,0.893,0.704
287.0333,6.4831,13.952,0.4292,0.3576
60.5237,-2.0524,12.868,0.2972,0.2276
159.0515,4.5644,19.055,0.5447,0.1649
104.1685,3.6484,16.733,0.3596,0.1904
208.7176,2.4713,19.739,0.6833,0.5536
200.2182,-2.5622,19.002,0.7349,0.2406
83.531,3.7507,15.027,0.2919,0.3677
160.2501,7.1948,18.97,0.4216,0.2264
148.0106,-0.9181,20.101,0.8168,0.1631
333.8223,-3.1339,11.198,0.3077,0.1799
224.6612,0.8548,17.963,0.7653,0.3921
202.6563,-6.4787,19.185,0.4359,0.1834
186.8261,4.5282,18.383,0.6855,0.41
134.8638,1.6475,20.192,0.5918,0.208
132.8,7.4115,19.709,0.2995,0.2266
242.2634,1.7277,16.036,0.5644,0.3283
168.5938,-0.097,18.524,0.8809,0.3366
112.3117,2.4125,16.849,0.4127,0.1344
71.4632,2.3771,14.157,0.3033,0.3034
198.1122,-2.3192,18.862,0.7451,0.173
212.7344,4.504,20.19,0.493,0.3273
226.037,5.491,18.922,0.3855,0.2206
159.8687,0.7438,18.996,0.8517,0.318
44.3376,-1.0078,14.343,0.2798,0.2161
256.8904,0.8938,14.813,0.5176,0.2432
174.3886,5.8887,18.358,0.7128,0.6049
205.6288,7.1628,19.439,0.3909,0.2463
150.9993,1.2622,19.769,0.7792,0.3068
198.7544,-8.0649,18.122,0.3532,0.1264
195.5187,6.1402,18.713,0.4837,0.3269
214.121,-0.4021,20.362,0.8031,0.0849
201.1291,8.9441,16.353,0.3478,0.2162
177.0002,-4.2867,18.32,0.856,0.1938
192.8467,4.7413,18.583,0.553,0.3134
66.558,-0.6885,13.565,0.389,0.2581
106.8248,2.8776,15.924,0.3724,0.171
142.9252,0.9329,20.757,0.7325,0.2445
192.0596,3.2743,18.55,0.6404,0.239
174.4358,-4.9497,18.357,0.8138,0.4274
180.5015,-9.8705,14.831,0.4321,0.3001
127.3814,-4.0361,19.986,0.4803,0.1602
89.0239,4.0612,14.805,0.5432,0.3551
216.3139,-3.219,20.651,0.6122,0.2288
155.8404,-4.02,19.309,0.6004,0.1754
270.2554,0.8994,15.652,0.3638,0.1273
200.3407,-5.3774,19.011,0.4802,0.1263
153.828,0.8369,19.489,0.8592,0.5987
153.7788,-1.3473,19.493,0.8272,0.2106
136.0427,-5.2309,20.422,0.4444,0.3587
224.1246,1.585,17.64,0.7069,0.3825
158.3961,-1.8182,19.103,0.8207,0.192
210.3563,-4.2278,19.915,0.5522,0.2475
220.0186,6.202,19.847,0.414,0.2292
332.9456,4.2035,11.3,0.3015,0.1204
177.3816,-3.5397,18.317,0.8995,0.1715
181.8999,1.0247,18.311,0.9319,0.1036
187.5039,4.0259,18.4,0.6942,0.3202
106.6536,2.2209,16.011,0.411,0.1618
170.9337,-1.8228,18.443,0.8895,0.2586
144.0652,-8.3102,17.59,0.3173,0.2223
184.2477,-6.5764,18.335,0.6534,0.4739
80.531,-7.4039,14.678,0.3019,0.2241
249.6628,0.7739,15.335,0.6589,0.605
202.5633,3.0413,19.178,0.6375,0.2019
143.1164,5.8037,20.73,0.3876,0.3175
191.8327,-8.8906,16.45,0.3841,0.2166
190.1189,4.0462,18.477,0.6113,0.3106
96.1677,-2.7131,15.797,0.4314,0.2286
198.8027,-4.152,18.907,0.572,0.1138
58.3117,-0.7245,12.955,0.3054,0.2479
127.3315,4.2359,19.965,0.4014,0.4098
208.8059,-0.6109,19.749,0.8223,0.1785
191.8046,7.0879,18.54,0.4874,0.2536
102.7165,3.325,16.669,0.3473,0.245
148.0718,3.7735,20.094,0.5145,0.2168
205.3835,-8.3342,17.54,0.3484,0.2394
167.8612,2.9269,18.553,0.7681,0.3615
130.3573,-0.5641,20.641,0.7227,0.1902
207.4496,1.6918,19.611,0.7373,0.5805
140.2554,-1.1787,21.149,0.7147,0.089
162.8514,-4.8679,18.804,0.6076,0.1621
256.0842,5.9128,15.385,0.3164,0.2392
175.2619,0.1848,18.343,0.9384,0.304
278.0356,0.7039,15.057,0.2869,0.2064
160.7168,-2.9847,18.938,0.7182,0.1348
164.0536,9.9458,14.72,0.3844,0.3162
230.517,-0.9526,17.316,0.7549,0.2484
148.6442,0.0065,20.028,0.7909,0.1366
147.7745,-3.4984,20.129,0.5475,0.0852
124.8426,-1.3174,19.134,0.6666,0.194
164.7619,-4.5732,18.698,0.6453,0.2134
42.7052,-1.7148,13.48,0.3076,0.2194
26.4448,-0.9026,13.233,0.2849,0.2423
206.1023,6.528,19.482,0.4123,0.2808
87.0262,-4.9,14.71,0.279,0.0855
246.4458,-1.7793,16.191,0.5607,0.4636
197.6251,-3.5436,18.832,0.6386,0.152
266.3988,-1.6336,14.207,0.3668,0.1239
186.3686,-9.1591,15.972,0.4429,0.3931
135.7587,1.6895,20.334,0.5907,0.217
237.3138,-4.4177,17.096,0.4433,0.3242
173.8186,-5.2795,18.369,0.7874,0.4571
78.4943,-3.6446,14.446,0.3813,0.2391
234.9056,1.3326,17.992,0.6917,0.3424
174.205,3.8122,18.361,0.8297,0.7237
156.1538,6.4203,19.282,0.4291,0.1692
14.3883,-2.934,11.145,0.2812,0.2446
160.5326,4.1978,18.951,0.6023,0.2338
205.9836,5.6839,19.471,0.4383,0.2955
205.8994,-1.9548,19.463,0.7659,0.1823
186.7455,2.2787,18.381,0.8247,0.2439
80.0386,-0.1859,14.44,0.4004,0.3414
152.3301,-1.1956,19.633,0.8687,0.2796
211.4839,6.6375,20.042,0.3736,0.224
190.6922,-7.948,18.386,0.443,0.1847
256.1622,-3.5295,15.264,0.396,0.2883
185.1621,-0.0303,18.35,0.947,0.196
186.064,-9.0408,16.179,0.4268,0.4206
103.5249,3.5543,16.639,0.353,0.2234
136.9475,5.1369,21.684,0.3952,0.2956
234.9847,-5.7494,18.044,0.3651,0.1929
112.2113,-0.591,16.93,0.5991,0.3419
158.4368,6.9341,19.1,0.4193,0.1858
247.1141,5.087,15.743,0.36,0.1525
164.0313,7.4043,18.737,0.4785,0.3294
167.0287,-3.486,18.589,0.7639,0.3135
167.3683,5.6382,18.574,0.5809,0.4202
154.6464,0.5786,19.414,0.8534,0.3838
217.3835,8.1994,17.826,0.2996,0.2335
188.1524,-6.9846,18.417,0.5343,0.4256
228.2256,1.0313,17.349,0.7153,0.2409
157.9557,2.2013,19.137,0.7276,0.2112
232.7698,-2.4487,18.197,0.6586,0.2927
103.0673,-2.6903,17.015,0.5353,0.3586
180.7844,-1.4522,18.306,0.9525,0.178
248.2163,0.5941,15.669,0.6318,0.4026
239.4733,2.6166,16.699,0.5204,0.3357
207.2758,-0.0569,19.594,0.8466,0.3759
196.1007,-7.435,18.744,0.4196,0.1269
137.0782,-2.0054,21.661,0.702,0.1338
167.5019,0.2569,18.568,0.8821,0.5016
78.3732,-1.3183,14.278,0.3705,0.2822
252.3327,-1.2778,16.083,0.5861,0.4017
267.1359,-2.2789,14.689,0.3195,0.0959
220.6472,7.5571,19.332,0.4146,0.2481
121.1043,-2.4654,18.664,0.5935,0.2349
230.7444,-7.1857,17.438,0.3256,0.1488
167.1634,-2.9823,18.583,0.7996,0.2865
136.5644,1.6877,21.749,0.5918,0.2043
236.426,6.2245,17.574,0.3582,0.2133
117.2114,-3.2701,17.498,0.4947,0.3686
126.3093,3.3202,19.699,0.4373,0.4148
203.7312,0.9445,19.273,0.8022,0.262
73.3411,-1.6693,13.975,0.3728,0.1689
195.2124,-4.5054,18.696,0.5832,0.2927
176.0852,0.1441,18.331,0.9399,0.265
179.7727,-9.2223,15.864,0.4496,0.255
96.6555,2.2797,15.837,0.347,0.1479
171.1005,8.5533,17.094,0.4606,0.2353
69.7016,2.7522,14.316,0.3094,0.2143
289.86,0.8251,13.783,0.41,0.2548
250.1597,3.9301,15.061,0.4035,0.3891
171.9835,9.0649,16.137,0.4317,0.2584
4.1035,-6.0774,10.382,0.3223,0.192
180.9058,-5.4105,18.306,0.7751,0.2811
182.9665,2.1844,18.32,0.9144,0.3643
165.0308,-8.6598,16.885,0.3894,0.227
154.8754,1.8384,19.393,0.7564,0.4589
185.4297,-0.3305,18.354,0.9106,0.1522
108.865,-1.0097,16.056,0.571,0.3207
167.4176,2.7566,18.572,0.7691,0.3437
51.8759,-3.6056,13.213,0.3153,0.1567
140.0254,-8.271,17.673,0.4147,0.2968
128.9551,3.3869,20.553,0.4356,0.3944
69.3918,-0.9215,13.965,0.3805,0.2243
73.9938,-3.5293,13.878,0.3277,0.1767
216.1529,-4.5821,20.629,0.5073,0.2536
203.9845,-4.0555,19.294,0.5802,0.0673
150.1905,-5.6177,19.855,0.4096,0.1123
263.6252,-3.981,14.635,0.2747,0.194
125.4552,-2.8396,19.861,0.5408,0.1186
110.287,2.2777,16.232,0.4043,0.1947
228.8717,-0.4926,18.24,0.7545,0.2453
201.3432,1.7649,19.084,0.7288,0.1843
26.8307,-9.5804,13.337,0.3316,0.1404
118.9394,1.3562,17.56,0.5603,0.2276
251.0368,-3.7461,15.359,0.3849,0.2882
161.8631,4.3703,18.864,0.6015,0.3087
239.05,-5.9238,16.584,0.7715,0.2752
216.7741,3.1791,20.715,0.5531,0.2554
350.2593,-3.6735,10.204,0.4888,0.1917
160.5694,3.8992,18.948,0.6317,0.2428
206.2841,-5.928,19.499,0.4445,0.1113
131.6784,-2.7515,20.212,0.5997,0.2694
271.9313,-2.3343,15.118,0.3121,0.1799
203.1413,0.336,19.224,0.842,0.2667
212.2897,-3.786,20.137,0.592,0.2969
206.0139,3.8585,19.474,0.5795,0.3736
225.5459,2.0437,18.496,0.6466,0.272
124.7048,2.4057,18.823,0.5269,0.4159
136.525,-3.2504,21.756,0.5811,0.2176
224.3166,2.6112,17.789,0.5979,0.2761
125.6496,6.4123,19.94,0.3068,0.2803
145.8836,-7.2894,20.037,0.4191,0.2076
117.5213,1.8121,17.497,0.4845,0.1445
174.2737,-6.9522,18.36,0.6518,0.3514
172.2712,5.3196,18.405,0.7377,0.5767
267.8156,-0.8562,15.002,0.5653,0.0705
104.4936,0.3825,16.844,0.528,0.1878
179.9974,3.8428,18.305,0.8365,0.564
168.5892,2.8895,18.524,0.7687,0.377
226.73,-6.2672,17.792,0.3945,0.2369
199.2771,1.216,18.938,0.7548,0.1093
129.0897,0.9861,20.343,0.6001,0.1485
201.1235,-8.5419,17.117,0.3197,0.1844
167.6479,-1.2954,18.562,0.8778,0.2706
194.7775,-1.3651,18.674,0.7867,0.2373
138.398,2.6247,21.443,0.5391,0.2404
213.6815,-1.2876,20.307,0.7652,0.1178
289.2429,1.3693,13.564,0.2993,0.2415
204.0883,-5.7312,19.303,0.4652,0.2071
198.1603,8.4567,17.288,0.3497,0.2574
257.4249,5.3653,14.572,0.2764,0.2152
184.4031,0.2072,18.338,0.9541,0.2535
225.2399,-3.1703,18.336,0.574,0.2349
153.9901,-2.3613,19.474,0.7498,0.2074
241.4489,-7.3231,16.013,0.3372,0.1658
98.3805,-4.1775,16.399,0.4107,0.2395
241.1751,4.1274,15.981,0.4229,0.2146
116.097,-0.2578,17.535,0.5755,0.1966
233.7891,2.3542,17.953,0.5947,0.397
155.9331,-7.313,19.301,0.393,0.1581
207.06,7.0266,19.573,0.4591,0.275
186.0004,-0.4833,18.365,0.8597,0.1071
187.3133,-7.7058,18.395,0.5506,0.415
68.3614,-0.6954,13.567,0.426,0.2438
223.8917,-1.214,17.57,0.7567,0.2992
63.003,-1.0203,12.922,0.3554,0.3045
187.5568,-0.6314,18.401,0.7855,0.0929
119.7,-3.8124,18.162,0.5011,0.3103
163.847,8.1104,18.021,0.4206,0.325
226.2293,7.5867,18.472,0.2948,0.185
141.0685,2.0228,21.026,0.6152,0.3179
115.018,-3.6755,16.98,0.4801,0.4949
158.2979,9.228,15.854,0.3408,0.1945
142.1068,-8.1564,17.92,0.34,0.2612
104.077,5.498,16.867,0.3548,0.2716
172.9273,-6.2668,18.389,0.6907,0.4085
172.7758,-0.1218,18.393,0.9129,0.3662
143.3061,7.5342,19.39,0.332,0.2632
160.2751,-5.5286,18.968,0.5233,0.1392
192.1366,4.9216,18.553,0.5486,0.328
99.2575,-4.9436,16.615,0.3716,0.253
117.9109,0.4388,17.389,0.5756,0.1431
187.1251,-4.0469,18.39,0.7626,0.4573
140.8038,-2.2532,21.066,0.6024,0.0704
131.9272,-5.4029,20.573,0.4331,0.2462
232.0011,5.4029,18.378,0.3755,0.1513
122.2821,-0.978,18.502,0.64,0.1094
174.1372,5.9377,18.363,0.71,0.5928
98.5155,2.4419,16.505,0.3881,0.189
106.2259,-5.9774,16.207,0.4037,0.3929
213.7728,-1.5264,20.318,0.7547,0.1288
72.5827,-4.5982,13.896,0.2967,0.1729
59.9672,-0.7761,12.934,0.2847,0.2658
221.851,4.0489,18.383,0.4695,0.1025
156.5976,5.9615,19.245,0.4474,0.1657
117.2062,0.4624,17.497,0.5562,0.1217
249.5333,-3.1787,15.529,0.4526,0.3648
107.0929,-2.3495,16.146,0.5391,0.3991
84.5334,-0.7615,14.978,0.3831,0.3262
164.9134,2.3984,18.69,0.7761,0.3789
142.5403,-3.2594,20.811,0.5627,0.1009
127.3006,-1.9034,19.951,0.6778,0.0803
214.2939,-2.6872,20.384,0.6709,0.2343
191.3411,1.6963,18.522,0.7925,0.2324
179.6902,-0.5353,18.305,0.9311,0.2142
129.8922,-2.9879,20.115,0.5691,0.2202
225.3988,9.9192,14.759,0.3428,0.1976
164.7747,7.279,18.697,0.54,0.3161
245.1343,-2.2272,15.776,0.5441,0.4149
196.5588,1.3551,18.77,0.7635,0.1593
191.4675,-2.0056,18.526,0.7921,0.2425
93.7021,3.2317,16.087,0.3099,0.2519
169.631,-9.0962,16.082,0.4688,0.4154
181.4526,3.0114,18.309,0.8958,0.5354
169.0347,9.4249,15.525,0.4156,0.2751
183.6099,2.4596,18.327,0.894,0.4934
183.5943,2.823,18.327,0.88,0.5526
164.4412,-2.0197,18.715,0.8409,0.3093
103.8975,5.4325,16.873,0.3687,0.2818
227.479,-5.2075,17.728,0.4527,0.2641
140.0506,-7.4217,19.682,0.5034,0.3249
164.4336,-7.2394,18.715,0.4645,0.2042
260.8737,5.7218,14.601,0.3174,0.2418
119.1536,-6.1335,17.582,0.3211,0.2492
171.3447,5.4211,18.431,0.6962,0.5183
7.4425,-0.3219,10.561,0.2796,0.2289
215.3391,2.6496,20.52,0.6189,0.3377
111.962,2.6121,16.632,0.4039,0.1396
132.3581,1.673,20.679,0.5828,0.1877
240.7006,4.0063,15.831,0.4503,0.2292
241.7533,-4.5267,16.189,0.355,0.2114
173.0403,2.381,18.386,0.8553,0.3801
204.947,-8.5896,17.022,0.3399,0.2287
256.8052,8.5554,14.955,0.3501,0.1392
210.1426,2.7505,19.891,0.6324,0.4635
195.6295,-3.6948,18.718,0.6418,0.3271
237.6214,4.2108,16.969,0.5346,0.2987
244.0695,-5.0883,15.676,0.385,0.2355
105.2612,-1.1994,16.203,0.547,0.3233
116.5392,4.0071,17.009,0.342,0.1193
174.5615,7.7516,18.355,0.5502,0.4174
150.0412,-4.1369,19.871,0.4673,0.111
171.7435,3.5414,18.419,0.803,0.6056
214.3663,-6.0147,20.393,0.4064,0.1929
216.9962,-7.2131,20.248,0.3517,0.1539
161.6042,8.376,17.453,0.4171,0.2476
230.8184,-3.536,17.37,0.5423,0.2451
186.6468,5.354,18.379,0.6383,0.4576
165.6588,-4.3229,18.653,0.675,0.2995
111.1539,-6.2463,16.703,0.3452,0.3566
185.9046,1.1387,18.364,0.9008,0.1864
187.1447,3.3522,18.391,0.7443,0.2666
264.4835,1.041,14.847,0.4879,0.2569
179.3534,2.4771,18.306,0.9423,0.6888
131.1935,1.8104,20.229,0.5592,0.2815
197.1352,4.955,18.803,0.5837,0.2658
159.4409,0.6073,19.026,0.8568,0.2386
144.2267,1.3992,20.578,0.6619,0.1865
77.7996,-1.1645,13.934,0.3786,0.294
148.9512,0.4556,19.993,0.7755,0.103
240.6605,-4.0037,15.972,0.4621,0.2519
266.774,-1.1439,14.528,0.4335,0.1018
160.7988,4.9993,18.933,0.5271,0.265
128.1929,-2.3904,20.729,0.6224,0.1107
138.5188,-2.1755,21.423,0.6517,0.114
84.4215,0.758,15.082,0.3746,0.4006
157.9704,-0.1174,19.136,0.8829,0.0916
176.5302,1.6282,18.325,0.9577,0.6353
101.629,-4.0329,16.694,0.466,0.3307
214.8453,-0.9348,20.455,0.7952,0.0868
192.9951,5.2613,18.59,0.5359,0.3143
227.95,-8.7362,16.739,0.3011,0.1559
228.2625,1.4562,17.365,0.6712,0.2447
184.6547,3.6868,18.341,0.816,0.6551
254.639,0.6969,15.225,0.5761,0.4089
266.3862,-5.5457,14.221,0.2914,0.2017
181.0543,7.6745,18.307,0.5049,0.4799
80.4666,-1.7996,14.708,0.3977,0.2477
254.9395,0.7335,15.537,0.5769,0.3825
109.2505,-4.7862,15.871,0.4086,0.3727
231.8036,7.6683,17.972,0.3001,0.1319
147.2888,3.9902,20.187,0.4959,0.2589
